timestamp,sensor,value,voltage,temperature,weather,precipitation,humidity,wind_speed
"2021-12-08 23:09:46.046709",A10,982.0,3.16774193548387,,,,,
"2021-12-08 23:09:46.196388",B10,582.0,2.0,,,,,
"2021-12-08 23:09:46.311176",C10,644.0,1.94516129032258,,,,,
"2021-12-08 23:14:46.554505",A10,983.0,3.16774193548387,,,,,
"2021-12-08 23:14:46.742623",B10,579.0,2.0,,,,,
"2021-12-08 23:14:46.921550",C10,603.0,1.94193548387097,,,,,
"2021-12-08 23:19:47.205660",A10,982.0,3.17096774193548,,,,,
"2021-12-08 23:19:47.365601",B10,623.0,2.04193548387097,,,,,
"2021-12-08 23:19:47.550445",C10,619.0,1.94516129032258,,,,,
"2021-12-08 23:24:47.851316",A10,982.0,3.16774193548387,,,,,
"2021-12-08 23:24:47.997495",B10,619.0,1.87741935483871,,,,,
"2021-12-08 23:24:48.129542",C10,647.0,2.10645161290323,,,,,
"2021-12-08 23:29:48.373632",A10,981.0,3.16774193548387,,,,,
"2021-12-08 23:29:48.547279",B10,566.0,1.98709677419355,,,,,
"2021-12-08 23:29:48.683267",C10,602.0,2.0258064516129,,,,,
"2021-12-08 23:34:48.827589",A10,982.0,3.16774193548387,,,,,
"2021-12-08 23:34:48.968436",B10,566.0,2.04193548387097,,,,,
"2021-12-08 23:34:49.090481",C10,603.0,1.94516129032258,,,,,
"2021-12-08 23:39:49.304729",A10,982.0,3.17096774193548,,,,,
"2021-12-08 23:39:49.459418",B10,633.0,1.8258064516129,,,,,
"2021-12-08 23:39:49.593051",C10,619.0,1.94516129032258,,,,,
"2021-12-08 23:44:49.738270",A10,983.0,3.17096774193548,,,,,
"2021-12-08 23:44:49.864551",B10,579.0,1.91935483870968,,,,,
"2021-12-08 23:44:49.998741",C10,655.0,2.03225806451613,,,,,
"2021-12-08 23:49:50.269924",A10,983.0,3.17096774193548,,,,,
"2021-12-08 23:49:50.397548",B10,566.0,1.98709677419355,,,,,
"2021-12-08 23:49:50.519825",C10,649.0,2.06451612903226,,,,,
"2021-12-08 23:54:50.760696",A10,983.0,3.17096774193548,,,,,
"2021-12-08 23:54:50.886470",B10,617.0,1.8258064516129,,,,,
"2021-12-08 23:54:51.008851",C10,647.0,2.13225806451613,,,,,
"2021-12-08 23:59:51.218595",A10,984.0,3.17096774193548,,,,,
"2021-12-08 23:59:51.349960",B10,567.0,2.00967741935484,,,,,
"2021-12-08 23:59:51.472853",C10,644.0,2.11290322580645,,,,,
"2021-12-09 00:04:51.598933",A10,983.0,3.1741935483871,,,,,
"2021-12-09 00:04:51.718071",B10,617.0,2.00322580645161,,,,,
"2021-12-09 00:04:51.824359",C10,619.0,2.17096774193548,,,,,
"2021-12-09 00:09:52.080618",A10,982.0,3.16774193548387,,,,,
"2021-12-09 00:09:52.219775",B10,623.0,2.0,,,,,
"2021-12-09 00:09:52.332570",C10,644.0,1.94193548387097,,,,,
"2021-12-09 00:14:52.560615",A10,981.0,3.16774193548387,,,,,
"2021-12-09 00:14:52.688894",B10,567.0,1.86774193548387,,,,,
"2021-12-09 00:14:52.804549",C10,644.0,1.94193548387097,,,,,
"2021-12-09 00:19:52.967081",A10,980.0,3.16451612903226,,,,,
"2021-12-09 00:19:53.093140",B10,633.0,1.8258064516129,,,,,
"2021-12-09 00:19:53.238192",C10,653.0,1.94193548387097,,,,,
"2021-12-09 00:24:53.393969",A10,980.0,3.15806451612903,,,,,
"2021-12-09 00:24:53.529899",B10,566.0,1.82903225806452,,,,,
"2021-12-09 00:24:53.650623",C10,644.0,1.98064516129032,,,,,
"2021-12-09 00:29:53.888845",A10,979.0,3.15806451612903,,,,,
"2021-12-09 00:29:54.011763",B10,621.0,2.0,,,,,
"2021-12-09 00:29:54.131849",C10,602.0,1.94193548387097,,,,,
"2021-12-09 00:34:54.378721",A10,978.0,3.15483870967742,,,,,
"2021-12-09 00:34:54.526057",B10,616.0,2.0,,,,,
"2021-12-09 00:34:54.657069",C10,602.0,2.17096774193548,,,,,
"2021-12-09 00:39:54.889247",A10,977.0,3.15483870967742,,,,,
"2021-12-09 00:39:55.016316",B10,579.0,2.0,,,,,
"2021-12-09 00:39:55.140348",C10,673.0,2.16774193548387,,,,,
"2021-12-09 00:44:55.311858",A10,977.0,3.15161290322581,,,,,
"2021-12-09 00:44:55.465596",B10,604.0,2.0,,,,,
"2021-12-09 00:44:55.588069",C10,673.0,2.08709677419355,,,,,
"2021-12-09 00:49:55.844742",A10,978.0,3.15483870967742,,,,,
"2021-12-09 00:49:55.987409",B10,621.0,1.87741935483871,,,,,
"2021-12-09 00:49:56.115838",C10,653.0,2.13225806451613,,,,,
"2021-12-09 00:54:56.341715",A10,978.0,3.15483870967742,,,,,
"2021-12-09 00:54:56.473229",B10,633.0,1.86774193548387,,,,,
"2021-12-09 00:54:56.585500",C10,673.0,2.13225806451613,,,,,
"2021-12-09 00:59:56.805597",A10,978.0,3.15483870967742,,,,,
"2021-12-09 00:59:56.928445",B10,566.0,1.98709677419355,,,,,
"2021-12-09 00:59:57.103316",C10,624.0,2.08064516129032,,,,,
"2021-12-09 01:04:57.352355",A10,979.0,3.15806451612903,,,,,
"2021-12-09 01:04:57.501266",B10,566.0,1.99032258064516,,,,,
"2021-12-09 01:04:57.659359",C10,602.0,2.03225806451613,,,,,
"2021-12-09 01:09:57.909640",A10,976.0,3.14838709677419,,,,,
"2021-12-09 01:09:58.044951",B10,580.0,1.85483870967742,,,,,
"2021-12-09 01:09:58.169506",C10,630.0,1.94193548387097,,,,,
"2021-12-09 01:14:58.415526",A10,976.0,3.14838709677419,,,,,
"2021-12-09 01:14:58.543872",B10,582.0,1.8258064516129,,,,,
"2021-12-09 01:14:58.663207",C10,653.0,1.99677419354839,,,,,
"2021-12-09 01:19:58.806432",A10,978.0,3.15161290322581,,,,,
"2021-12-09 01:19:58.932713",B10,566.0,1.8258064516129,,,,,
"2021-12-09 01:19:59.054648",C10,628.0,1.99677419354839,,,,,
"2021-12-09 01:24:59.286442",A10,979.0,3.16129032258064,,,,,
"2021-12-09 01:24:59.419375",B10,580.0,1.94516129032258,,,,,
"2021-12-09 01:24:59.590751",C10,653.0,1.94193548387097,,,,,
"2021-12-09 01:29:59.829845",A10,979.0,3.15806451612903,,,,,
"2021-12-09 01:29:59.966460",B10,603.0,1.99677419354839,,,,,
"2021-12-09 01:30:00.096596",C10,649.0,2.10645161290323,,,,,
"2021-12-09 01:35:00.324708",A10,980.0,3.16451612903226,,,,,
"2021-12-09 01:35:00.445710",B10,566.0,1.94838709677419,,,,,
"2021-12-09 01:35:00.566321",C10,635.0,2.08709677419355,,,,,
"2021-12-09 01:40:00.803299",A10,979.0,3.16129032258064,,,,,
"2021-12-09 01:40:00.944512",B10,566.0,2.04193548387097,,,,,
"2021-12-09 01:40:01.065468",C10,673.0,1.94516129032258,,,,,
"2021-12-09 01:45:01.275037",A10,982.0,3.16451612903226,,,,,
"2021-12-09 01:45:01.414383",B10,633.0,1.99677419354839,,,,,
"2021-12-09 01:45:01.555209",C10,640.0,2.07741935483871,,,,,
"2021-12-09 01:50:01.808473",A10,980.0,3.15806451612903,,,,,
